Date,tn,tx,rh,ff,sr,rr,tn_QC,tx_QC,rh_QC,ff_QC,sr_QC,rr_QC
2006-04-13,5.561666666666668,13.659444444444446,0.0,4.24196256,135.753504535,0.4318,1,1,1,1,1,1
2006-04-14,4.041111111111112,18.375555555555554,0.0,5.06988064,219.11874094,0.0,1,1,1,1,1,1
2006-04-15,2.689444444444445,16.163888888888888,0.0,3.39124544,206.591785807,0.1524,1,1,1,1,1,1
2006-04-16,1.4572222222222209,11.794444444444443,0.0,3.6518697600000003,204.797859541,0.0,1,1,1,1,1,1
2006-04-17,-5.111111111111111,7.311111111111109,0.0,3.5271456,176.91543830400002,0.1524,1,1,1,1,1,1
2006-04-18,-5.494444444444445,9.592222222222222,0.0,3.08502304,224.471444758,0.0,1,1,1,1,1,1
2006-04-19,-6.208333333333334,14.149444444444446,0.0,1.55391104,303.912043446,0.0,1,1,1,1,1,1
2006-04-20,-4.806111111111111,20.500555555555554,0.0,1.36078976,298.989649332,0.0,1,1,1,1,1,1
2006-04-21,-0.7111111111111118,23.54111111111111,0.0,2.8127756799999997,274.741116012,0.0,1,1,1,1,1,1
2006-04-22,1.8983333333333343,11.188333333333336,0.0,4.04884128,112.01281419899999,0.0,1,1,1,1,1,1
2006-04-23,-3.4811111111111104,4.938888888888889,0.0,3.07384704,134.703413174,2.3621999999999996,1,1,1,1,1,1
2006-04-24,-7.792222222222223,9.22388888888889,0.0,2.4609552,259.463183188,0.0,1,1,1,1,1,1
2006-04-25,-7.595,16.441111111111113,0.0,2.5861264,298.172157811,0.0,1,1,1,1,1,1
2006-04-26,1.3472222222222208,16.491666666666667,0.0,4.47978784,305.34931662400004,0.7366,1,1,1,1,1,1
2006-04-27,4.20888888888889,16.264444444444447,0.0,3.45919552,268.533123199,0.0,1,1,1,1,1,1
2006-04-28,0.8516666666666673,20.616666666666667,0.0,1.95088256,316.931334907,0.0,1,1,1,1,1,1
2006-04-29,1.1999999999999982,24.056111111111115,0.0,1.31563872,313.576566798,0.0,1,1,1,1,1,1
2006-04-30,-1.1727777777777781,12.434444444444443,0.0,4.85440736,233.529270194,0.0,1,1,1,1,1,1
2006-05-01,-4.977777777777779,15.42,0.0,2.49537728,264.729146649,0.0,1,1,1,1,1,1
2006-05-02,0.6494444444444427,10.910555555555558,0.0,4.91118144,248.54988944499996,0.0,1,1,1,1,1,1
2006-05-03,-4.27388888888889,6.767222222222221,0.0,3.89014208,174.57393324799997,0.3048,1,1,1,1,1,1
2006-05-04,-7.280555555555556,12.212222222222222,0.0,1.519936,332.197153156,0.0,1,1,1,1,1,1
2006-05-05,-3.9899999999999993,22.197222222222223,0.0,1.62186112,325.087835963,0.0,1,1,1,1,1,1
2006-05-06,2.376666666666666,19.36388888888889,0.0,3.09619904,252.26421814000003,0.0,1,1,1,1,1,1
2006-05-07,1.7327777777777778,15.542777777777777,0.0,4.41183776,234.966543372,0.4318,1,1,1,1,1,1
2006-05-08,2.6527777777777772,11.90388888888889,0.0,4.8883824,309.84721602999997,0.0,1,1,1,1,1,1
2006-05-09,-0.14055555555555563,11.77277777777778,0.0,2.9263238400000002,326.930705112,0.0,1,1,1,1,1,1
2006-05-10,-0.7850000000000001,16.18888888888889,0.0,2.21150688,329.904590983,0.0,1,1,1,1,1,1
2006-05-11,-0.7111111111111118,19.756666666666668,0.0,1.8485103999999999,233.259357463,0.0,1,1,1,1,1,1
2006-05-12,1.2738888888888886,18.67388888888889,0.0,3.2097472,296.1771296,0.0,1,1,1,1,1,1
2006-05-13,-0.25111111111111206,18.106666666666666,0.0,2.34785408,336.028750937,0.0,1,1,1,1,1,1
2006-05-14,-1.0433333333333334,23.19166666666667,0.0,1.93925952,341.044184987,0.0,1,1,1,1,1,1
2006-05-15,1.2738888888888886,28.087222222222223,0.0,1.8713094399999999,338.788935705,0.0,1,1,1,1,1,1
2006-05-16,5.391666666666666,30.508888888888887,0.0,1.3835888,299.761105468,0.0,1,1,1,1,1,1
2006-05-17,7.940000000000001,30.43111111111111,0.0,1.96205856,333.78319331499995,0.0,1,1,1,1,1,1
2006-05-18,9.305555555555555,31.380555555555556,0.0,2.1323808,331.927240425,0.0,1,1,1,1,1,1
2006-05-19,8.577222222222222,25.48166666666667,0.0,2.38182912,206.56658749099998,0.0,1,1,1,1,1,1
2006-05-20,7.018888888888889,24.381666666666668,0.0,2.73320256,247.01036925399998,0.0,1,1,1,1,1,1
2006-05-21,5.694444444444445,26.09722222222222,0.0,2.4386032,289.746228607,0.0,1,1,1,1,1,1
2006-05-22,4.227777777777778,27.795555555555556,0.0,1.5650870399999999,236.43143778099997,1.4732,1,1,1,1,1,1
2006-05-23,6.2861111111111105,23.00277777777778,0.0,3.28932032,321.912848147,0.1524,1,1,1,1,1,1
2006-05-24,2.5972222222222205,23.63666666666667,0.0,2.01883264,336.933467398,0.0,1,1,1,1,1,1
2006-05-25,6.381666666666668,20.356111111111115,0.0,2.22312992,278.86685567399996,1.6256,1,1,1,1,1,1
2006-05-26,6.98,15.006666666666668,0.0,2.4609552,210.370564041,3.8353999999999995,1,1,1,1,1,1
2006-05-27,5.202777777777779,7.038333333333332,0.0,3.3572704,61.161158762,24.3586,1,1,1,1,1,1
2006-05-28,2.7266666666666675,9.736666666666668,0.0,3.9580921599999996,176.04851931699997,8.5598,1,1,1,1,1,1
2006-05-29,3.7622222222222215,15.249444444444444,0.0,2.3022560000000003,235.799541549,1.9304,1,1,1,1,1,1
2006-05-30,3.7994444444444437,18.18722222222222,0.0,1.8373344,320.462975811,0.3048,1,1,1,1,1,1
2006-05-31,1.0349999999999997,22.721666666666668,0.0,1.3384377600000001,352.508449601,0.1524,1,1,1,1,1,1
2006-06-01,3.7438888888888875,26.305000000000003,0.0,1.74658528,312.21052732100003,0.0,1,1,1,1,1,1
2006-06-02,8.577222222222222,28.640555555555554,0.0,2.62010144,245.61040896699998,0.3048,1,1,1,1,1,1
2006-06-03,8.177777777777777,21.144444444444446,0.0,3.6518697600000003,356.857582026,0.4318,1,1,1,1,1,1
2006-06-04,5.3344444444444425,23.66888888888889,0.0,2.4609552,256.972426568,0.3048,1,1,1,1,1,1
2006-06-05,9.183333333333334,23.79722222222222,0.0,2.7671776,351.71227973199996,0.1524,1,1,1,1,1,1
2006-06-06,9.203888888888889,22.535555555555554,0.0,1.3384377600000001,338.940610184,0.0,1,1,1,1,1,1
2006-06-07,6.70888888888889,24.25111111111111,0.0,1.44036288,228.027799395,0.0,1,1,1,1,1,1
2006-06-08,9.305555555555555,18.026666666666664,0.0,1.3724128,119.01358479999999,2.667,1,1,1,1,1,1
2006-06-09,7.781666666666666,19.531666666666666,0.0,1.91690752,174.83706181699998,52.67959999999999,1,1,1,1,1,1
2006-06-10,6.535555555555558,10.507777777777779,0.0,4.2871136,113.933216628,35.712399999999995,1,1,1,1,1,1
2006-06-11,5.372777777777777,17.02888888888889,0.0,1.49713696,286.648289488,3.0987999999999998,1,1,1,1,1,1
2006-06-12,9.65388888888889,15.715555555555554,0.0,1.91690752,100.043129516,0.1524,1,1,1,1,1,1
2006-06-13,10.974444444444444,24.513333333333332,0.0,1.6674592,216.764636726,0.0,1,1,1,1,1,1
2006-06-14,10.214444444444446,21.50111111111111,0.0,1.6786352,200.770974811,0.7366,1,1,1,1,1,1
2006-06-15,10.172222222222224,14.19611111111111,0.0,3.3344713599999998,144.278288671,2.0574,1,1,1,1,1,1
2006-06-16,12.14611111111111,20.270000000000003,0.0,4.366686720000001,343.807277253,0.3048,1,1,1,1,1,1
2006-06-17,7.84111111111111,18.18722222222222,0.0,3.7202668799999996,367.600302553,0.1524,1,1,1,1,1,1
2006-06-18,2.87388888888889,21.771666666666665,0.0,1.29283968,367.361887717,0.0,1,1,1,1,1,1
2006-06-19,5.089444444444445,19.252222222222223,0.0,1.0322153600000001,147.425655256,0.0,1,1,1,1,1,1
2006-06-20,4.041111111111112,17.628888888888888,0.0,2.3930051199999998,294.024127331,0.0,1,1,1,1,1,1
2006-06-21,1.530555555555557,21.771666666666665,0.0,1.04339136,310.72382667700003,0.0,1,1,1,1,1,1
2006-06-22,3.8922222222222227,23.861666666666665,0.0,1.1001654399999998,364.41610765999997,0.0,1,1,1,1,1,1
2006-06-23,5.770555555555556,23.318333333333335,0.0,1.5311119999999998,357.437143294,0.0,1,1,1,1,1,1
2006-06-24,4.601111111111109,23.160000000000004,0.0,1.44036288,359.047897186,0.0,1,1,1,1,1,1
2006-06-25,5.865555555555556,26.13166666666667,0.0,1.39521184,358.319568937,0.0,1,1,1,1,1,1
2006-06-26,6.075555555555556,26.443888888888893,0.0,1.31563872,360.894158416,0.0,1,1,1,1,1,1
2006-06-27,6.497222222222223,30.00388888888889,0.0,1.58788608,297.059555243,0.0,1,1,1,1,1,1
2006-06-28,8.13777777777778,32.684444444444445,0.0,1.71261024,289.535435002,0.0,1,1,1,1,1,1
2006-06-29,15.079444444444446,29.65833333333334,0.0,1.49713696,276.438610261,0.0,1,1,1,1,1,1
2006-06-30,12.234444444444444,27.148888888888887,0.0,1.2360656,342.186831701,0.0,1,1,1,1,1,1
2006-07-01,7.801666666666667,28.19722222222222,0.0,1.36078976,320.67376941599997,0.0,1,1,1,1,1,1
2006-07-02,9.305555555555555,29.013888888888886,0.0,1.39521184,335.892583114,0.3048,1,1,1,1,1,1
2006-07-03,9.798333333333334,25.077222222222222,0.0,1.6786352,259.574637278,0.5841999999999999,1,1,1,1,1,1
2006-07-04,6.247777777777779,29.39166666666667,0.0,1.62186112,339.928674921,0.5841999999999999,1,1,1,1,1,1
2006-07-05,10.172222222222224,30.90277777777778,0.0,1.36078976,234.312840905,0.1524,1,1,1,1,1,1
2006-07-06,10.55,30.548333333333332,0.0,1.5311119999999998,287.825826178,2.0574,1,1,1,1,1,1
2006-07-07,11.017222222222225,25.75388888888889,0.0,2.8015996800000003,363.434342502,1.778,1,1,1,1,1,1
2006-07-08,6.209444444444444,30.197222222222226,0.0,1.49713696,348.890552923,0.0,1,1,1,1,1,1
2006-07-09,8.437222222222221,32.601666666666674,0.0,2.04163168,314.924192121,6.5024,1,1,1,1,1,1
2006-07-10,9.305555555555555,29.126666666666665,0.0,2.38182912,284.545199268,0.0,1,1,1,1,1,1
2006-07-11,8.778333333333334,32.31333333333333,0.0,1.73540928,331.515344875,0.0,1,1,1,1,1,1
2006-07-12,8.919444444444444,28.97611111111111,0.0,2.1323808,228.94463043099998,1.3208,1,1,1,1,1,1
2006-07-13,12.434444444444443,27.18444444444445,0.0,4.09801568,353.74559,0.0,1,1,1,1,1,1
2006-07-14,6.941111111111112,32.31333333333333,0.0,2.85792672,356.681193814,0.3048,1,1,1,1,1,1
2006-07-15,11.555,33.692777777777785,0.0,2.7560016,319.709933829,0.0,1,1,1,1,1,1
2006-07-16,7.428333333333335,30.981666666666666,0.0,1.8261584,351.923073337,0.0,1,1,1,1,1,1
2006-07-17,6.132777777777779,33.90555555555556,0.0,2.5177292799999997,351.628931456,0.0,1,1,1,1,1,1
2006-07-18,11.102777777777778,29.08888888888889,0.0,2.12075776,342.18392420299995,0.0,1,1,1,1,1,1
2006-07-19,9.203888888888889,27.795555555555556,0.0,2.05280768,342.29828579099996,0.0,1,1,1,1,1,1
2006-07-20,11.038333333333334,27.687222222222225,0.0,2.8127756799999997,330.759879978,0.0,1,1,1,1,1,1
2006-07-21,8.577222222222222,31.70222222222222,0.0,1.27048768,343.02661403999997,0.0,1,1,1,1,1,1
2006-07-22,7.702777777777779,35.96777777777778,0.0,1.28166368,329.88278474799995,0.1524,1,1,1,1,1,1
2006-07-23,14.102222222222222,33.77777777777778,0.0,2.23430592,302.149130492,0.0,1,1,1,1,1,1
2006-07-24,13.06388888888889,34.63944444444444,0.0,2.7671776,285.771678841,0.4318,1,1,1,1,1,1
2006-07-25,9.285,34.12,0.0,1.65583616,283.78634229,0.0,1,1,1,1,1,1
2006-07-26,9.551111111111112,31.864444444444445,0.0,1.65583616,304.65248627,0.0,1,1,1,1,1,1
2006-07-27,11.382222222222223,33.14333333333334,0.0,1.6898111999999998,305.783018409,0.0,1,1,1,1,1,1
2006-07-28,11.598333333333334,35.38666666666667,0.0,1.5650870399999999,236.019542231,0.1524,1,1,1,1,1,1
2006-07-29,12.01388888888889,34.77055555555556,0.0,2.47257824,312.29726767799997,0.0,1,1,1,1,1,1
2006-07-30,8.277222222222223,28.528888888888893,0.0,3.17577216,313.465112708,0.0,1,1,1,1,1,1
2006-07-31,6.362777777777779,24.28388888888889,0.0,2.10958176,320.83465097199996,0.0,1,1,1,1,1,1
2006-08-01,4.246111111111111,25.14444444444445,0.0,1.9052844799999997,323.771223952,0.1524,1,1,1,1,1,1
2006-08-02,5.429444444444447,26.653888888888893,0.0,1.5650870399999999,317.293802991,0.0,1,1,1,1,1,1
2006-08-03,3.558333333333334,26.200555555555557,0.0,1.70143424,308.592630643,0.0,1,1,1,1,1,1
2006-08-04,3.9483333333333333,30.508888888888887,0.0,3.07384704,295.399373885,0.0,1,1,1,1,1,1
2006-08-05,3.651111111111113,23.477222222222224,0.0,2.08678272,297.21801388399996,0.0,1,1,1,1,1,1
2006-08-06,3.836666666666666,31.500555555555554,0.0,1.34961376,306.027732824,0.0,1,1,1,1,1,1
2006-08-07,9.798333333333334,33.565000000000005,0.0,1.74658528,240.39678046999998,0.0,1,1,1,1,1,1
2006-08-08,11.188333333333336,33.31166666666667,0.0,2.4046281599999997,171.62476111,0.0,1,1,1,1,1,1
2006-08-09,10.340000000000002,29.16444444444444,0.0,2.01883264,229.192252344,0.0,1,1,1,1,1,1
2006-08-10,8.05888888888889,28.97611111111111,0.0,1.80335936,289.361954288,0.0,1,1,1,1,1,1
2006-08-11,7.272222222222225,24.12055555555556,0.0,3.0622239999999996,278.23786693999995,0.0,1,1,1,1,1,1
2006-08-12,4.657222222222224,20.442777777777778,0.0,1.71261024,269.945682644,2.3621999999999996,1,1,1,1,1,1
2006-08-13,3.7438888888888875,23.893888888888892,0.0,1.2588646399999999,310.788760799,0.3048,1,1,1,1,1,1
2006-08-14,4.134444444444445,29.62,0.0,1.41756384,302.397236988,0.0,1,1,1,1,1,1
2006-08-15,5.014444444444447,27.832222222222224,0.0,1.74658528,238.25007778,0.5841999999999999,1,1,1,1,1,1
2006-08-16,9.674444444444445,17.70777777777778,0.0,2.3250550399999996,129.000355847,4.724399999999999,1,1,1,1,1,1
2006-08-17,7.174444444444446,15.29777777777778,0.0,1.519936,96.449946571,6.7818,1,1,1,1,1,1
2006-08-18,4.134444444444445,25.447777777777777,0.0,1.29283968,292.189980676,0.0,1,1,1,1,1,1
2006-08-19,6.381666666666668,28.901666666666667,0.0,1.32681472,293.376724443,0.0,1,1,1,1,1,1
2006-08-20,8.657222222222222,24.977222222222224,0.0,2.41580416,287.853447409,0.3048,1,1,1,1,1,1
2006-08-21,5.467222222222223,31.180555555555557,0.0,1.27048768,281.716688297,0.0,1,1,1,1,1,1
2006-08-22,8.838888888888887,32.477777777777774,0.0,1.89410848,227.54467014399998,0.0,1,1,1,1,1,1
2006-08-23,9.592222222222222,29.240000000000006,0.0,1.64466016,191.214513468,0.1524,1,1,1,1,1,1
2006-08-24,5.5427777777777765,23.54111111111111,0.0,1.6898111999999998,260.320895098,0.0,1,1,1,1,1,1
2006-08-25,6.999444444444443,16.11388888888889,0.0,1.95088256,92.83156530999999,2.3621999999999996,1,1,1,1,1,1
2006-08-26,4.246111111111111,25.85611111111111,0.0,1.75776128,269.14030569799996,0.3048,1,1,1,1,1,1
2006-08-27,8.118333333333334,28.087222222222223,0.0,1.3724128,273.269437441,0.1524,1,1,1,1,1,1
2006-08-28,6.075555555555556,30.863333333333337,0.0,2.09840576,274.307414227,0.0,1,1,1,1,1,1
2006-08-29,7.408888888888888,31.82388888888889,0.0,2.52935232,237.28381927799998,0.0,1,1,1,1,1,1
2006-08-30,9.840000000000002,20.47166666666667,0.0,2.84675072,170.559163093,0.4318,1,1,1,1,1,1
2006-08-31,0.5211111111111124,16.61888888888889,0.0,2.5517043200000002,172.284278573,0.0,1,1,1,1,1,1
2006-09-01,-1.2466666666666666,19.955,0.0,1.65583616,273.65031967899995,0.0,1,1,1,1,1,1
2006-09-02,-1.4127777777777775,27.077777777777776,0.0,2.1775318400000003,272.95688140600004,0.0,1,1,1,1,1,1
2006-09-03,2.707777777777779,30.081111111111113,0.0,1.3835888,260.84133724,0.0,1,1,1,1,1,1
2006-09-04,2.5055555555555546,29.62,0.0,1.31563872,228.015200237,0.0,1,1,1,1,1,1
2006-09-05,6.381666666666668,29.772777777777776,0.0,1.39521184,224.112368755,0.0,1,1,1,1,1,1
2006-09-06,6.805555555555556,30.62666666666667,0.0,1.2360656,233.826319573,0.0,1,1,1,1,1,1
2006-09-07,7.428333333333335,28.01388888888889,0.0,1.6674592,218.403011849,0.0,1,1,1,1,1,1
2006-09-08,3.929444444444445,27.22,0.0,1.41756384,217.074285263,0.1524,1,1,1,1,1,1
2006-09-09,4.4144444444444435,27.54277777777778,0.0,1.519936,194.13897187299997,0.7366,1,1,1,1,1,1
2006-09-10,8.118333333333334,23.12888888888889,0.0,2.1891548800000002,240.28532638,0.4318,1,1,1,1,1,1
2006-09-11,4.601111111111109,27.832222222222224,0.0,1.36078976,239.551183135,0.0,1,1,1,1,1,1
2006-09-12,7.174444444444446,27.22,0.0,1.27048768,236.13099632099997,0.0,1,1,1,1,1,1
2006-09-13,5.296666666666666,24.877222222222223,0.0,2.78997664,204.472704348,0.0,1,1,1,1,1,1
2006-09-14,4.995555555555554,7.585,0.0,1.63303712,22.749718101,6.7818,1,1,1,1,1,1
2006-09-15,4.265,6.228333333333333,0.0,3.5387686400000002,28.796344774999998,6.5024,1,1,1,1,1,1
2006-09-16,1.5488888888888872,6.2861111111111105,0.0,4.06046432,75.955477752,6.35,1,1,1,1,1,1
2006-09-17,0.4844444444444444,7.3888888888888875,0.0,2.0639836799999998,92.07900791099999,0.0,1,1,1,1,1,1
2006-09-18,-3.6316666666666664,19.870000000000005,0.0,0.96426528,212.30356562799997,0.0,1,1,1,1,1,1
2006-09-19,2.671111111111111,13.775555555555556,0.0,1.64466016,129.78101906,0.0,1,1,1,1,1,1
2006-09-20,6.612777777777778,16.415555555555557,0.0,2.5177292799999997,141.762818318,0.7366,1,1,1,1,1,1
2006-09-21,5.372777777777777,13.613333333333333,0.0,2.85837376,123.26337771,5.0292,1,1,1,1,1,1
2006-09-22,2.3577777777777778,9.122222222222224,0.0,4.93353344,95.693997091,2.2097999999999995,1,1,1,1,1,1
2006-09-23,-2.228888888888889,15.34666666666667,0.0,1.7921833600000001,220.08839152299998,0.0,1,1,1,1,1,1
2006-09-24,4.9011111111111125,22.44277777777778,0.0,1.63303712,206.009317041,0.0,1,1,1,1,1,1
2006-09-25,1.5488888888888872,24.777222222222225,0.0,1.75776128,206.901434344,0.0,1,1,1,1,1,1
2006-09-26,9.860555555555557,17.10666666666667,0.0,2.03000864,135.716191644,0.0,1,1,1,1,1,1
2006-09-27,3.2988888888888903,16.72111111111111,0.0,2.2799039999999997,169.360304751,0.0,1,1,1,1,1,1
2006-09-28,2.2844444444444454,23.572777777777777,0.0,2.38182912,182.04523394199998,0.0,1,1,1,1,1,1
2006-09-29,8.177777777777777,24.74444444444445,0.0,2.5861264,181.748184563,0.0,1,1,1,1,1,1
2006-09-30,5.296666666666666,26.936111111111114,0.0,3.051048,195.142543266,0.0,1,1,1,1,1,1
2006-10-01,5.183888888888891,22.197222222222223,0.0,1.95088256,188.55366821500002,0.0,1,1,1,1,1,1
2006-10-02,2.1555555555555572,10.88888888888889,0.0,2.5517043200000002,122.27240547499999,0.0,1,1,1,1,1,1
2006-10-03,2.87388888888889,14.694444444444446,0.0,1.28166368,154.575192838,0.0,1,1,1,1,1,1
2006-10-04,-1.0799999999999996,12.08,0.0,1.36078976,136.496854857,0.0,1,1,1,1,1,1
2006-10-05,-0.23277777777777806,24.023333333333337,0.0,2.3250550399999996,176.828697947,0.3048,1,1,1,1,1,1
2006-10-06,6.228333333333333,20.47166666666667,0.0,2.23430592,133.498255253,0.0,1,1,1,1,1,1
2006-10-07,3.040000000000001,9.592222222222222,0.0,3.90176512,76.416800768,0.1524,1,1,1,1,1,1
2006-10-08,0.6494444444444427,9.32611111111111,0.0,2.23430592,102.67005395899999,0.0,1,1,1,1,1,1
2006-10-09,-6.169444444444445,8.377222222222223,0.0,1.4631619200000001,150.213461255,0.0,1,1,1,1,1,1
2006-10-10,-6.382777777777778,12.036111111111111,0.0,1.519936,83.97241890400001,0.0,1,1,1,1,1,1
2006-10-11,-1.1911111111111103,12.61277777777778,0.0,2.16635584,106.22640859599998,0.0,1,1,1,1,1,1
2006-10-12,-5.475555555555557,14.958333333333332,0.0,1.8829324799999998,166.69315991899998,0.0,1,1,1,1,1,1
2006-10-13,-4.653333333333334,13.915,0.0,0.9866172799999999,132.49468386,0.0,1,1,1,1,1,1
2006-10-14,-5.725555555555556,21.50111111111111,0.0,1.8713094399999999,158.245909063,0.0,1,1,1,1,1,1
2006-10-15,2.5972222222222205,15.42,0.0,2.09840576,46.254901099,0.0,1,1,1,1,1,1
2006-10-16,-1.8761111111111106,5.694444444444445,0.0,3.9469161600000002,32.376928561999996,6.35,1,1,1,1,1,1
2006-10-17,-5.1305555555555555,1.530555555555557,0.0,1.20209056,84.963391139,0.889,1,1,1,1,1,1
2006-10-18,-5.937222222222223,10.634444444444446,0.0,3.7542419199999997,102.39723373,1.4732,1,1,1,1,1,1
2006-10-19,0.2088888888888876,12.568333333333333,0.0,2.8923487999999997,71.84185266499999,0.0,1,1,1,1,1,1
2006-10-20,-2.1727777777777786,6.767222222222221,0.0,4.76365824,67.72822757799999,1.0413999999999999,1,1,1,1,1,1
2006-10-21,-4.217222222222223,7.018888888888889,0.0,2.0639836799999998,81.72976878,0.3048,1,1,1,1,1,1
2006-10-22,-7.970555555555556,15.641111111111114,0.0,1.4631619200000001,146.161862792,0.0,1,1,1,1,1,1
2006-10-23,-2.061666666666666,13.383333333333336,0.0,2.4269801600000003,132.510190516,0.0,1,1,1,1,1,1
2006-10-24,-4.748888888888888,15.469444444444445,0.0,1.4063878399999998,123.115095312,0.0,1,1,1,1,1,1
2006-10-25,-3.0499999999999994,10.193333333333333,0.0,2.3250550399999996,107.08121300799999,0.3048,1,1,1,1,1,1
2006-10-26,0.7961111111111111,10.974444444444444,0.0,3.41404448,37.71751780499999,0.1524,1,1,1,1,1,1
2006-10-27,1.9716666666666665,13.706111111111111,0.0,2.63127744,73.3658662,0.0,1,1,1,1,1,1
2006-10-28,6.612777777777778,15.592222222222224,0.0,3.9469161600000002,47.506094405,0.3048,1,1,1,1,1,1
2006-10-29,-10.036666666666669,11.360555555555555,0.0,4.94515648,37.333243486,0.1524,1,1,1,1,1,1
2006-10-30,-21.908333333333335,-6.810555555555556,0.0,2.9263238400000002,135.580023821,0.3048,1,1,1,1,1,1
2006-10-31,-19.936666666666667,-3.7822222222222224,0.0,1.5311119999999998,118.840104086,0.0,1,1,1,1,1,1
2006-11-01,-19.713333333333335,1.2922222222222226,0.0,1.0322153600000001,129.07788912700002,0.0,1,1,1,1,1,1
2006-11-02,-17.91722222222222,-2.3405555555555564,0.0,0.9414662399999999,82.163470565,0.0,1,1,1,1,1,1
2006-11-03,-7.812222222222223,11.25277777777778,0.0,2.08678272,70.069732634,0.0,1,1,1,1,1,1
2006-11-04,4.920000000000001,13.706111111111111,0.0,2.83557472,57.592204967,0.0,1,1,1,1,1,1
2006-11-05,4.788888888888888,13.177777777777777,0.0,3.9925142399999998,90.068473044,0.3048,1,1,1,1,1,1
2006-11-06,7.940000000000001,18.456666666666663,0.0,5.59157632,24.02562514,0.4318,1,1,1,1,1,1
2006-11-07,9.530555555555557,19.30777777777778,0.0,6.895592000000001,106.176496547,1.0413999999999999,1,1,1,1,1,1
2006-11-08,-5.015555555555555,9.902222222222221,0.0,3.5159696,116.58485480399999,0.3048,1,1,1,1,1,1
2006-11-09,-9.691666666666666,-0.8955555555555547,0.0,1.71261024,31.782345221,0.1524,1,1,1,1,1,1
2006-11-10,-9.107222222222223,8.377222222222223,0.0,4.01486624,88.94084840299999,0.0,1,1,1,1,1,1
2006-11-11,-4.027777777777778,9.571666666666667,0.0,4.33271168,94.854699335,0.3048,1,1,1,1,1,1
2006-11-12,-1.8944444444444446,6.228333333333333,0.0,5.59157632,85.76925266800001,0.0,1,1,1,1,1,1
2006-11-13,-1.320555555555555,8.838888888888887,0.0,5.70512448,46.366355189000004,0.0,1,1,1,1,1,1
2006-11-14,-9.308333333333335,4.563888888888891,0.0,2.6768755200000003,99.720881821,0.0,1,1,1,1,1,1
2006-11-15,-1.8572222222222223,13.246111111111114,0.0,6.5781936,37.085621573000005,0.0,1,1,1,1,1,1
2006-11-16,-4.634444444444444,10.360555555555557,0.0,5.14900672,101.430975228,0.0,1,1,1,1,1,1
2006-11-17,-10.178888888888888,7.272222222222225,0.0,2.0756067199999997,86.301809385,0.1524,1,1,1,1,1,1
2006-11-18,-9.570555555555556,11.038333333333334,0.0,2.35903008,96.140298034,0.0,1,1,1,1,1,1
2006-11-19,-9.006666666666668,11.620555555555557,0.0,3.79939296,27.990967829,0.0,1,1,1,1,1,1
2006-11-20,1.5488888888888872,13.868333333333334,0.0,4.2759376,70.069732634,0.3048,1,1,1,1,1,1
2006-11-21,-1.6722222222222232,13.868333333333334,0.0,2.7448256,74.444063375,0.7366,1,1,1,1,1,1
2006-11-22,-8.287777777777778,8.437222222222221,0.0,3.8449910400000005,91.013409894,0.0,1,1,1,1,1,1
2006-11-23,-9.38888888888889,5.941666666666667,0.0,3.85616704,73.093045971,0.1524,1,1,1,1,1,1
2006-11-24,-15.212222222222222,0.4844444444444444,0.0,3.52759264,53.887567931999996,0.0,1,1,1,1,1,1
2006-11-25,-26.629444444444445,-13.22777777777778,0.0,1.5311119999999998,59.66185896,1.1683999999999999,1,1,1,1,1,1
2006-11-26,-25.913333333333334,-17.696666666666665,0.0,1.5650870399999999,45.374898371,0.0,1,1,1,1,1,1
2006-11-27,-22.628333333333334,-20.831111111111113,0.0,4.24196256,52.772542449,0.5841999999999999,1,1,1,1,1,1
2006-11-28,-29.526666666666667,-22.808333333333334,0.0,2.8015996800000003,91.964646323,0.3048,1,1,1,1,1,1
2006-11-29,-26.02555555555556,-3.612777777777778,0.0,2.3250550399999996,92.546630506,0.5841999999999999,1,1,1,1,1,1
2006-11-30,-5.918333333333333,1.5488888888888872,0.0,6.102096,80.16844235399999,0.5841999999999999,1,1,1,1,1,1
2006-12-01,-12.848333333333334,-2.3033333333333337,0.0,4.6161350400000005,69.772683255,0.0,1,1,1,1,1,1
2006-12-02,-19.112222222222222,-4.236111111111112,0.0,1.3835888,84.468147313,0.0,1,1,1,1,1,1
2006-12-03,-17.85111111111111,5.448333333333335,0.0,3.2209232,74.146529413,0.3048,1,1,1,1,1,1
2006-12-04,-2.1172222222222223,8.677777777777777,0.0,2.7560016,21.947248653,0.7366,1,1,1,1,1,1
2006-12-05,-4.463333333333333,5.523888888888888,0.0,3.1417971199999997,76.26512628900001,0.0,1,1,1,1,1,1
2006-12-06,-5.763888888888889,3.2805555555555563,0.0,1.62186112,40.876998965,0.0,1,1,1,1,1,1
2006-12-07,-8.247777777777777,10.486666666666666,0.0,1.9960335999999999,48.460238332,0.0,1,1,1,1,1,1
2006-12-08,-3.5000000000000004,15.98888888888889,0.0,3.3800694399999998,52.635890042999996,0.0,1,1,1,1,1,1
2006-12-09,-5.111111111111111,9.041111111111112,0.0,1.50831296,51.372097579,0.0,1,1,1,1,1,1
2006-12-10,-6.03388888888889,9.964444444444444,0.0,1.8601334399999998,60.615518304,0.0,1,1,1,1,1,1
